"","theta","se.theta","total_score","ctt_sem","infitMNSQ","infitMNSQ.z","outfitMNSQ","outfitMNSQ.z"
"P394",0.652374299350856,0.43725742937127,16,2.12199359367338,1.00111678262806,0.0577513483288275,0.985235339322271,0.00449146031419316
"P395",0.848164480628992,0.448384577827096,17,2.12199359367338,1.05842922571997,0.389879699451699,1.14140332362072,0.616237475285641
"P396",2.1693158640489,0.62829604430616,22,2.12199359367338,0.998930649486218,0.146344483415935,0.853839828109233,-0.0395555107606384
"P397",-0.441831254545337,0.432510971832605,10,2.12199359367338,1.01418935443966,0.143028313159224,0.978034877820945,-0.0646790865979494
"P398",1.05592780231815,0.464020667685026,18,2.12199359367338,0.949208059439667,-0.189674308416727,0.969369989224867,-0.00407056271669951
"P399",1.81912937462322,0.560145955077943,21,2.12199359367338,0.981347317797345,0.0644519925627853,0.770191616188177,-0.328563644062537
"P400",3.38648676025469,1.02840897339421,24,2.12199359367338,1.09295965053594,0.404623279327668,3.91156944586579,1.82407292442512
"P401",0.46473663756341,0.429696675037332,15,2.12199359367338,0.993909989566148,0.000847675657385603,0.955794997439964,-0.175430240411028
"P402",0.282224473689825,0.425123076379847,14,2.12199359367338,0.923014435512447,-0.571300737109277,0.877296142920959,-0.713314306954319
"P403",2.63509199577087,0.747898039266055,23,2.12199359367338,1.02742167787641,0.244473954175593,0.90052216529632,0.14402245283735
"P404",3.38648676025469,1.02840897339421,24,2.12199359367338,0.89593546434043,0.189166232692526,0.384539501483847,-0.26626893876499
"P405",1.28089097711618,0.485707574426576,19,2.12199359367338,0.879317988116443,-0.447736903951724,0.728361142785341,-0.736869908586101
"P406",3.38648676025469,1.02840897339421,24,2.12199359367338,0.940803422558324,0.240816922108981,0.485440249033141,-0.121566014360032
"P407",1.28089097711618,0.485707574426576,19,2.12199359367338,0.852538664298056,-0.571210580496893,0.808637965817037,-0.464997067898547
"P408",2.1693158640489,0.62829604430616,22,2.12199359367338,0.946903992280194,0.0275821838869021,0.770156931727095,-0.194012505797609
"P409",1.53097712891131,0.516101348064273,20,2.12199359367338,0.935011906810583,-0.135259823304565,0.784906896660791,-0.416915035261617
"P410",3.38648676025469,1.02840897339421,24,2.12199359367338,1.02916225844821,0.337919233010583,0.990713508887844,0.398229369055232
"P411",3.38648676025469,1.02840897339421,24,2.12199359367338,0.986498217194103,0.291758092032213,0.660060388817592,0.0872763032397865
"P412",2.63509199577087,0.747898039266055,23,2.12199359367338,0.923972779844251,0.068183707774792,0.579978073032119,-0.342464168616135
"P413",0.102475217572884,0.423202498150708,13,2.12199359367338,1.12954463613077,1.02021104602871,1.10554208749961,0.714487947059459
"P414",-0.25739715081477,0.426830263232319,11,2.12199359367338,0.803845533786963,-1.45222266059996,0.785157453689965,-1.40042227583485
"P415",0.652374299350856,0.43725742937127,16,2.12199359367338,0.96764288239906,-0.166151455762678,0.910291376612724,-0.352191923988773
"P416",1.81912937462322,0.560145955077943,21,2.12199359367338,0.950595679156532,-0.0247234108774339,1.29823787519997,0.709283961961986
"P417",0.652374299350856,0.43725742937127,16,2.12199359367338,1.10535657812969,0.724535299489945,1.15991911138169,0.770773417853157
"P418",1.81912937462322,0.560145955077943,21,2.12199359367338,1.0849315140683,0.351787422475147,1.00553085676445,0.178863210141974
"P419",1.81912937462322,0.560145955077943,21,2.12199359367338,0.923044391527575,-0.106266625499948,0.94011729112131,0.0465644334875481
"P420",1.28089097711618,0.485707574426576,19,2.12199359367338,1.12309616642585,0.575371010027828,1.0964616059853,0.382956992119927
"P421",2.1693158640489,0.62829604430616,22,2.12199359367338,0.845376677700413,-0.217344671109276,0.551719664368512,-0.65863507564284
"P422",1.05592780231815,0.464020667685026,18,2.12199359367338,1.05299892004609,0.325898620539042,1.10855805276384,0.450624672789397
"P423",1.53097712891131,0.516101348064273,20,2.12199359367338,0.809891875116689,-0.612309828155361,0.628162320718959,-0.890446893442529
"P424",0.46473663756341,0.429696675037332,15,2.12199359367338,1.0481074586776,0.392249947853505,1.0251559086403,0.195231631391415
"P425",2.1693158640489,0.62829604430616,22,2.12199359367338,1.0134553195972,0.178761178144046,0.817504878541342,-0.105321158876917
"P426",0.46473663756341,0.429696675037332,15,2.12199359367338,1.05725738580374,0.45698828526034,1.09374664637583,0.545678954614546
"P427",1.81912937462322,0.560145955077943,21,2.12199359367338,1.13141948877002,0.474805698018291,1.21604282767121,0.569165382651432
"P428",2.63509199577087,0.747898039266055,23,2.12199359367338,0.973218053395115,0.153661034284894,1.21927892143972,0.523085175750278
"P429",3.38648676025469,1.02840897339421,24,2.12199359367338,0.96621067423265,0.269339763739165,0.569339804257992,-0.0158851023858165
"P430",1.53097712891131,0.516101348064273,20,2.12199359367338,0.915238380717585,-0.207693967289376,0.755328785743472,-0.501095860717073
"P431",1.53097712891131,0.516101348064273,20,2.12199359367338,0.887840572554215,-0.30980239146176,0.742388229757945,-0.538617082183202
"P432",2.63509199577087,0.747898039266055,23,2.12199359367338,1.07843490488394,0.327068302101133,2.20133340744793,1.38184082339703
"P433",2.1693158640489,0.62829604430616,22,2.12199359367338,1.03506444564344,0.226420935961745,0.883051212389718,0.0119760999267584
"P434",1.28089097711618,0.485707574426576,19,2.12199359367338,1.02806195469608,0.196039420059209,0.958556409101131,-0.00199342626592863
"P435",1.81912937462322,0.560145955077943,21,2.12199359367338,0.997859281380859,0.111567392251506,1.35334096274296,0.799936695372265
"P436",2.1693158640489,0.62829604430616,22,2.12199359367338,0.982841257985841,0.110066629027299,0.760842437496564,-0.211885313880434
"P437",2.63509199577087,0.747898039266055,23,2.12199359367338,0.862933556054254,-0.042090653105291,0.487164642717118,-0.516385455196753
"P438",1.53097712891131,0.516101348064273,20,2.12199359367338,0.960058450793595,-0.0449610235158986,0.789132619491648,-0.40506201471703
"P439",3.38648676025469,1.02840897339421,24,2.12199359367338,0.940803422558324,0.240816922108981,0.485440249033141,-0.121566014360032
"P440",3.38648676025469,1.02840897339421,24,2.12199359367338,0.940803422558324,0.240816922108981,0.485440249033141,-0.121566014360032
"P441",-0.25739715081477,0.426830263232319,11,2.12199359367338,1.04728752540787,0.37826326479735,1.03411788815079,0.264336089422379
"P442",0.848164480628992,0.448384577827096,17,2.12199359367338,0.845360441675633,-0.889787053006517,0.747898399795695,-1.00331393720479
"P443",-0.632392760860914,0.441132895038838,9,2.12199359367338,1.15205892210816,0.901328343055937,1.16314896041387,0.822687548015896
"P444",1.53097712891131,0.516101348064273,20,2.12199359367338,1.02680810907984,0.188258231724642,0.986302629622672,0.106508620778224
"P445",1.05592780231815,0.464020667685026,18,2.12199359367338,0.902504220235133,-0.433984759056623,0.952761321674722,-0.0611740558760941
"P446",1.81912937462322,0.560145955077943,21,2.12199359367338,1.01887190474677,0.170779380545433,1.01991772026103,0.207185560710512
"P447",0.46473663756341,0.429696675037332,15,2.12199359367338,1.13825717901737,1.01442622080851,1.13530872442433,0.750948694864721
"P448",-0.0766698934553978,0.42377517938875,12,2.12199359367338,0.933955600101293,-0.470695251322899,0.902035633586443,-0.618733003782891
"P449",1.28089097711618,0.485707574426576,19,2.12199359367338,1.02209457329378,0.171453301729708,1.18736278645224,0.619327689287464
"P450",1.28089097711618,0.485707574426576,19,2.12199359367338,1.02444121274369,0.18113304296481,0.96707957095203,0.0228316892104689
"P451",2.1693158640489,0.62829604430616,22,2.12199359367338,0.93279952851444,-0.00536113289083387,0.728031845707238,-0.27603014326217
"P452",1.05592780231815,0.464020667685026,18,2.12199359367338,1.3768354805658,1.74376098319483,1.76587607026269,2.19596496810702
"P453",1.81912937462322,0.560145955077943,21,2.12199359367338,1.05893125499312,0.281446051213746,1.09536603325048,0.351512059096072
"P454",1.81912937462322,0.560145955077943,21,2.12199359367338,1.03969402821561,0.228656828316384,0.888819563825694,-0.0615463130645851
"P455",1.28089097711618,0.485707574426576,19,2.12199359367338,0.941862540584067,-0.168817179763907,0.882733012328249,-0.229606269682467
"P456",1.28089097711618,0.485707574426576,19,2.12199359367338,0.88642113740009,-0.415407473525174,0.843369178088307,-0.352945146136132
"P457",1.28089097711618,0.485707574426576,19,2.12199359367338,1.11960750356738,0.561832378442932,1.28919213790031,0.870197743080416
"P458",0.282224473689825,0.425123076379847,14,2.12199359367338,1.10779699558446,0.852045781686586,1.12311783398925,0.766099849301153
"P459",2.63509199577087,0.747898039266055,23,2.12199359367338,0.91352016675011,0.0496519530654138,0.630993341261129,-0.254689917983666
"P460",-0.0766698934553978,0.42377517938875,12,2.12199359367338,0.906380750030516,-0.692680182194802,0.900596568723304,-0.628916697699406
"P461",0.282224473689825,0.425123076379847,14,2.12199359367338,0.891753464077333,-0.830464116348541,0.857439676007172,-0.844358553371445
"P462",2.1693158640489,0.62829604430616,22,2.12199359367338,0.964994496719401,0.0693601322682905,0.81303932230134,-0.11353730826838
"P463",0.282224473689825,0.425123076379847,14,2.12199359367338,0.947318389328835,-0.373828549194478,0.910904377006877,-0.4959486295988
"P464",1.81912937462322,0.560145955077943,21,2.12199359367338,1.01519770038273,0.160484870599207,1.56284145903651,1.12370260830568
"P465",2.63509199577087,0.747898039266055,23,2.12199359367338,0.954808488391279,0.122051722523882,0.680289000062026,-0.174262342644109
"P466",1.53097712891131,0.516101348064273,20,2.12199359367338,0.841509668953969,-0.487361743454261,0.66713185087972,-0.765950456920905
"P467",2.1693158640489,0.62829604430616,22,2.12199359367338,0.911721539519106,-0.0552170122444136,0.687901380131839,-0.357161894716563
"P468",1.81912937462322,0.560145955077943,21,2.12199359367338,0.996227488329992,0.106934469291905,1.23652308630286,0.604654934401315
"P469",1.28089097711618,0.485707574426576,19,2.12199359367338,0.911633261954632,-0.302031713928214,0.748192374154211,-0.667919556339092
"P470",-0.441831254545337,0.432510971832605,10,2.12199359367338,0.879080095123967,-0.767580067971381,0.833415537410554,-0.932190786252383
"P471",2.1693158640489,0.62829604430616,22,2.12199359367338,0.92848904508009,-0.0154951831883599,0.669693948426096,-0.395014590250162
"P472",0.46473663756341,0.429696675037332,15,2.12199359367338,1.25384834071241,1.76585242953547,1.29545731063973,1.4980697770034
"P473",1.81912937462322,0.560145955077943,21,2.12199359367338,0.949412072885618,-0.0281938920021477,0.744366220933398,-0.390278025830388
"P474",1.81912937462322,0.560145955077943,21,2.12199359367338,0.992312961138302,0.0957998342676592,0.810142966474169,-0.235754641307134
"P475",0.652374299350856,0.43725742937127,16,2.12199359367338,1.2432053415826,1.54476863165049,1.4616589938046,1.93017964999625
"P476",1.05592780231815,0.464020667685026,18,2.12199359367338,0.911397890582019,-0.386822526491954,0.785264801631883,-0.678093625514689
"P477",1.53097712891131,0.516101348064273,20,2.12199359367338,0.993234736169163,0.0722611267616901,0.962604187238786,0.0488573547738626
"P478",1.28089097711618,0.485707574426576,19,2.12199359367338,1.13044877430703,0.603813107205891,1.16050884775469,0.550793484762234
"P479",-0.0766698934553978,0.42377517938875,12,2.12199359367338,1.00581961242407,0.0880039479398276,0.975332641563891,-0.113755229166825
"P480",-0.25739715081477,0.426830263232319,11,2.12199359367338,1.15791834567616,1.11646447684369,1.26009554990746,1.55673136236049
"P481",3.38648676025469,1.02840897339421,24,2.12199359367338,1.02916225844821,0.337919233010583,0.990713508887844,0.398229369055232
"P482",1.53097712891131,0.516101348064273,20,2.12199359367338,0.914497363765427,-0.210428645646883,0.723066375060344,-0.595461228817783
"P483",2.63509199577087,0.747898039266055,23,2.12199359367338,0.990296564603223,0.182630435616976,0.906382331977341,0.151741565852394
"P484",0.46473663756341,0.429696675037332,15,2.12199359367338,0.835326560566152,-1.23314180054774,0.787520306891888,-1.15612512205611
"P485",2.63509199577087,0.747898039266055,23,2.12199359367338,1.02918498489241,0.24737396768868,0.86751222163784,0.0999034453312357
"P486",2.63509199577087,0.747898039266055,23,2.12199359367338,1.03449698270997,0.256090346449902,2.11731130871491,1.31992442230572
"P487",2.63509199577087,0.747898039266055,23,2.12199359367338,0.904221877695423,0.0330475539115635,0.536460301518015,-0.421503962044799
"P488",2.63509199577087,0.747898039266055,23,2.12199359367338,1.02434230908968,0.239401519432005,0.906867290407721,0.152378869160108
"P489",0.102475217572884,0.423202498150708,13,2.12199359367338,0.875612790485207,-0.97959139921956,0.838781655977317,-1.05860052424149
"P490",0.848164480628992,0.448384577827096,17,2.12199359367338,0.885698645542474,-0.632236236518505,0.83207451421965,-0.615985537128881
"P491",0.282224473689825,0.425123076379847,14,2.12199359367338,1.00473566205521,0.0796383891657837,0.962436049688725,-0.172812897461825
"P492",-0.632392760860914,0.441132895038838,9,2.12199359367338,1.0142285753784,0.13970991533077,0.994242460638047,0.0404404198101231
"P493",-0.832106146436403,0.453256077428121,8,2.12199359367338,0.908818036926856,-0.421184926901132,0.983346900003108,0.0107175237638117
"P494",0.102475217572884,0.423202498150708,13,2.12199359367338,1.07233153487919,0.598101318196986,1.0656325245582,0.468883034974087
"P495",2.1693158640489,0.62829604430616,22,2.12199359367338,1.03648998280855,0.22954159845461,0.894197673641054,0.0313398091280611
"P496",1.28089097711618,0.485707574426576,19,2.12199359367338,0.914063473897689,-0.291214335147532,0.793871656404407,-0.513609810495796
"P497",1.28089097711618,0.485707574426576,19,2.12199359367338,0.968401405714465,-0.0541957586830009,0.850390923782831,-0.330666764424286
"P498",0.652374299350856,0.43725742937127,16,2.12199359367338,0.990626919910005,-0.0118698507105866,0.901249491474848,-0.396532629579461
"P499",0.652374299350856,0.43725742937127,16,2.12199359367338,0.965708445353221,-0.179247473625771,1.00352330815395,0.0887650036044698
"P500",1.53097712891131,0.516101348064273,20,2.12199359367338,0.850556337585673,-0.452188172641106,0.679395954351862,-0.727776240528961
"P501",1.05592780231815,0.464020667685026,18,2.12199359367338,0.858981017314348,-0.669365673446245,0.73762851962715,-0.869407957622482
"P502",2.1693158640489,0.62829604430616,22,2.12199359367338,1.19163930394043,0.553368388385891,1.79449517654111,1.24422189717417
"P503",0.102475217572884,0.423202498150708,13,2.12199359367338,1.00929914511633,0.115295413619545,0.973189905585784,-0.124562473019503
"P504",1.53097712891131,0.516101348064273,20,2.12199359367338,1.03326119095611,0.210263014702251,0.894086622970524,-0.123338613540158
"P505",1.28089097711618,0.485707574426576,19,2.12199359367338,0.956008006995227,-0.107458757273617,0.943696314984151,-0.045630211931062
"P506",3.38648676025469,1.02840897339421,24,2.12199359367338,0.89593546434043,0.189166232692526,0.384539501483847,-0.26626893876499
"P507",1.28089097711618,0.485707574426576,19,2.12199359367338,0.9448702483523,-0.155719558928848,1.06482065345346,0.297621265730433
"P508",0.46473663756341,0.429696675037332,15,2.12199359367338,1.04377346387038,0.361454154904181,1.01265851834292,0.129708764837748
"P509",2.1693158640489,0.62829604430616,22,2.12199359367338,0.9835483011394,0.111669131382555,0.799076536165798,-0.139423082802772
"P510",2.1693158640489,0.62829604430616,22,2.12199359367338,0.878648274736968,-0.13501803721179,0.577186782413562,-0.598757715045824
"P511",1.28089097711618,0.485707574426576,19,2.12199359367338,1.07269326410998,0.376974373055396,1.14269902447447,0.504755734877161
"P512",2.63509199577087,0.747898039266055,23,2.12199359367338,0.947070682694862,0.10864456468173,0.649978494085252,-0.223235226621373
"P513",1.81912937462322,0.560145955077943,21,2.12199359367338,0.968465046562437,0.0273252611456885,0.793546750684113,-0.273929495301145
"P514",0.652374299350856,0.43725742937127,16,2.12199359367338,1.12638335777864,0.853898061011346,1.09300563269984,0.486985551260658
"P515",3.38648676025469,1.02840897339421,24,2.12199359367338,0.96621067423265,0.269339763739165,0.569339804257992,-0.0158851023858165
"P516",1.05592780231815,0.464020667685026,18,2.12199359367338,0.813799646200425,-0.922283468683901,0.699678821241337,-1.02780311380956
"P517",0.46473663756341,0.429696675037332,15,2.12199359367338,0.90228840325348,-0.694534994684414,0.865432485561092,-0.686276987237183
"P518",1.81912937462322,0.560145955077943,21,2.12199359367338,0.958416278080046,-0.00186453280614647,1.03191941518079,0.230609324065163
"P519",2.1693158640489,0.62829604430616,22,2.12199359367338,0.906807033832316,-0.0669515538118702,0.62029886367364,-0.501287867535068
"P520",1.81912937462322,0.560145955077943,21,2.12199359367338,0.907418302105916,-0.153238175512378,0.774877186948504,-0.31751511101368
"P521",0.848164480628992,0.448384577827096,17,2.12199359367338,1.16307487245903,0.955830907914072,1.24563275442385,0.9804315338247
"P523",1.28089097711618,0.485707574426576,19,2.12199359367338,1.19881177340027,0.862540174015892,1.41419251878406,1.160700301476
"P524",0.652374299350856,0.43725742937127,16,2.12199359367338,0.819143685415037,-1.22709218650518,0.788552382316439,-0.975900364155275
"P525",2.63509199577087,0.747898039266055,23,2.12199359367338,1.00594726679182,0.208886879080402,0.809708233728881,0.019869666329528
"P526",3.38648676025469,1.02840897339421,24,2.12199359367338,0.992920858495059,0.298791180928606,0.695053158749522,0.124534017926121
"P527",0.652374299350856,0.43725742937127,16,2.12199359367338,0.8594735685555,-0.927062629207421,0.818854090549391,-0.814964715004195
"P528",1.53097712891131,0.516101348064273,20,2.12199359367338,1.12966430381731,0.528604757847575,1.33260683935293,0.859892214869561
"P529",0.652374299350856,0.43725742937127,16,2.12199359367338,1.10786708628367,0.740066438301289,1.19380908964597,0.910353717224226
"P530",0.282224473689825,0.425123076379847,14,2.12199359367338,1.08115536868842,0.65713173478408,1.09427176611983,0.60446565758935
"P531",2.63509199577087,0.747898039266055,23,2.12199359367338,0.990296564603223,0.182630435616976,0.906382331977341,0.151741565852394
"P532",0.848164480628992,0.448384577827096,17,2.12199359367338,1.09324003008513,0.582127799594811,1.15093816520173,0.650453038025147
"P533",0.46473663756341,0.429696675037332,15,2.12199359367338,0.959395683364618,-0.255879249196882,0.940181699679223,-0.26132336182156
"P534",0.102475217572884,0.423202498150708,13,2.12199359367338,0.964671822786821,-0.238826054116085,0.950065053079163,-0.278849268555991
"P535",0.102475217572884,0.423202498150708,13,2.12199359367338,0.936835980490759,-0.465269808747263,0.90881394945145,-0.56040897572231
"P536",0.652374299350856,0.43725742937127,16,2.12199359367338,1.12112114318323,0.821675475818995,1.09641668063668,0.50172819460538
"P537",0.46473663756341,0.429696675037332,15,2.12199359367338,1.10325614920973,0.776906222046627,1.14908143003911,0.817863510814614
"P538",0.282224473689825,0.425123076379847,14,2.12199359367338,1.19319675872381,1.45653037915581,1.16703041755415,1.00692610802629
"P539",0.102475217572884,0.423202498150708,13,2.12199359367338,1.00505017069682,0.0820346586758919,1.07173038714565,0.506801915659086
"P540",1.28089097711618,0.485707574426576,19,2.12199359367338,0.873016033510463,-0.476565835839561,0.714651689953967,-0.785270687017303
"P542",1.53097712891131,0.516101348064273,20,2.12199359367338,1.11036651915948,0.466372660102397,1.45527568410109,1.09502417269996
"P543",0.652374299350856,0.43725742937127,16,2.12199359367338,0.868647845126868,-0.860128180270584,0.780481045483016,-1.0194615643496
"P544",0.652374299350856,0.43725742937127,16,2.12199359367338,1.01301360066272,0.136124444232309,1.00646931725058,0.102244644257235
"P545",3.38648676025469,1.02840897339421,24,2.12199359367338,0.981580726935568,0.286352551930303,0.63554282253118,0.0603799835059044
"P546",1.28089097711618,0.485707574426576,19,2.12199359367338,0.966781201772194,-0.0611329756257791,0.8388474314532,-0.367357136227607
"P547",0.848164480628992,0.448384577827096,17,2.12199359367338,0.896998972699776,-0.561492757458923,0.846752367319575,-0.55115796375692
"P548",1.53097712891131,0.516101348064273,20,2.12199359367338,1.05164561308037,0.272455152322192,1.04138820093687,0.237035697002204
"P549",0.848164480628992,0.448384577827096,17,2.12199359367338,0.857501466775936,-0.81142295971344,0.756498488172506,-0.962448236613918
"P550",1.05592780231815,0.464020667685026,18,2.12199359367338,1.18800587540094,0.948113731119458,1.2997373579114,1.01684620038166
"P551",2.1693158640489,0.62829604430616,22,2.12199359367338,0.902121375697182,-0.0781792159966938,0.663737843353499,-0.407545923991597
"P552",1.05592780231815,0.464020667685026,18,2.12199359367338,1.20927145097726,1.04175312139957,1.2783319370683,0.956333921960056
"P553",0.652374299350856,0.43725742937127,16,2.12199359367338,1.1272535221035,0.859216739729006,1.28508141339737,1.27358535613441
"P554",1.81912937462322,0.560145955077943,21,2.12199359367338,0.863542593495205,-0.28807862336019,0.661141260706586,-0.599442118322764
"P555",0.46473663756341,0.429696675037332,15,2.12199359367338,1.14029957405452,1.02813484517428,1.10020023569779,0.577889511614593
"P556",0.102475217572884,0.423202498150708,13,2.12199359367338,1.02320678119109,0.223515203962275,0.995732759275909,0.0235061588809658
"P557",3.38648676025469,1.02840897339421,24,2.12199359367338,1.01737597744959,0.325296415324355,0.870437809699674,0.294517631526299
"P558",1.81912937462322,0.560145955077943,21,2.12199359367338,1.0903401406392,0.366278404155054,1.13518741167783,0.42502663067444
"P559",2.63509199577087,0.747898039266055,23,2.12199359367338,0.947070682694862,0.10864456468173,0.649978494085252,-0.223235226621373
"P560",0.652374299350856,0.43725742937127,16,2.12199359367338,1.10535657812969,0.724535299489945,1.15991911138169,0.770773417853157
"P561",3.38648676025469,1.02840897339421,24,2.12199359367338,1.05176215218416,0.361856162494354,1.34729016479362,0.663269930018735
"P562",0.848164480628992,0.448384577827096,17,2.12199359367338,0.78323667334145,-1.30297064308638,0.686940000123377,-1.30236029618531
"P563",1.53097712891131,0.516101348064273,20,2.12199359367338,1.06908825805524,0.33079482821091,1.49205266674096,1.16293006710761
"P564",0.848164480628992,0.448384577827096,17,2.12199359367338,1.0050851466069,0.0869241314195607,0.949432607817894,-0.117369806282302
"P565",2.1693158640489,0.62829604430616,22,2.12199359367338,0.974373483220296,0.0908145514834272,1.54168572974296,0.95530673890323
"P566",0.652374299350856,0.43725742937127,16,2.12199359367338,0.82091370928063,-1.21372012754152,0.739453069675807,-1.24566328317725
"P567",3.38648676025469,1.02840897339421,24,2.12199359367338,1.10119779337271,0.413045798719906,6.31595377111949,2.49633257067808
"P568",0.46473663756341,0.429696675037332,15,2.12199359367338,1.20163042014653,1.43238061831327,1.37568710177336,1.84932566778534
"P569",2.1693158640489,0.62829604430616,22,2.12199359367338,1.03079815371065,0.217064385977333,0.93263708875779,0.0969080328401423
"P570",2.63509199577087,0.747898039266055,23,2.12199359367338,0.925544843744733,0.0709587576292913,0.688129772863077,-0.161831643801672
"P571",1.81912937462322,0.560145955077943,21,2.12199359367338,0.971018194020739,0.0347094817646463,0.971636233527352,0.111052421585606
"P572",0.848164480628992,0.448384577827096,17,2.12199359367338,0.919095625339727,-0.424859410863812,0.942798029971766,-0.144425578049729
"P573",2.1693158640489,0.62829604430616,22,2.12199359367338,1.08036981041946,0.324231543398407,2.1236057431893,1.58218892271631
"P574",0.102475217572884,0.423202498150708,13,2.12199359367338,0.952464935346665,-0.337585116071736,0.918869317555365,-0.491003161844969
"P575",1.05592780231815,0.464020667685026,18,2.12199359367338,0.975114392716997,-0.0575987103380661,1.05972986457674,0.295691641754293
"P576",1.05592780231815,0.464020667685026,18,2.12199359367338,0.99529403579183,0.0436691662160635,0.887456700374862,-0.292367923890991
"P577",1.81912937462322,0.560145955077943,21,2.12199359367338,0.911480805716764,-0.140974864728596,0.682236305930429,-0.544835976320463
"P578",0.848164480628992,0.448384577827096,17,2.12199359367338,1.0187380818425,0.165464317820552,1.01071631106908,0.126781634486934
"P579",1.53097712891131,0.516101348064273,20,2.12199359367338,1.00971221865727,0.129512645930014,1.15911540860406,0.501295099602779
"P580",-0.0766698934553978,0.42377517938875,12,2.12199359367338,1.11252401313238,0.870434988141935,1.12826728603677,0.863600714363214
"P581",1.05592780231815,0.464020667685026,18,2.12199359367338,1.04980424146291,0.310547188295023,0.925770678189932,-0.155405249487531
"P582",2.1693158640489,0.62829604430616,22,2.12199359367338,0.921484933572304,-0.0320291188172009,0.670209296805802,-0.393933822163045
"P584",-0.832106146436403,0.453256077428121,8,2.12199359367338,1.09076669957898,0.519610759487191,1.02964005358319,0.202161282858961
"P585",0.652374299350856,0.43725742937127,16,2.12199359367338,0.928462544376986,-0.43488340477326,0.869802345294418,-0.553096945643667
"P586",0.282224473689825,0.425123076379847,14,2.12199359367338,1.33888190232567,2.42434403641592,1.35756926281841,1.98711250598003
"P587",2.63509199577087,0.747898039266055,23,2.12199359367338,1.02184431341586,0.235279267847248,0.834311519848178,0.0543856160002095
"P588",2.1693158640489,0.62829604430616,22,2.12199359367338,0.985631232656714,0.116385604068713,0.760541431698891,-0.212465315941879
"P589",1.28089097711618,0.485707574426576,19,2.12199359367338,0.997573572042205,0.0694078745379247,1.09222324222465,0.371622167561675
"P590",2.63509199577087,0.747898039266055,23,2.12199359367338,1.03639216712098,0.259192903862723,0.895255832862394,0.137056926881434
"P591",0.652374299350856,0.43725742937127,16,2.12199359367338,1.10124773699901,0.699065330401329,1.28942248631647,1.29042664434094
"P592",1.81912937462322,0.560145955077943,21,2.12199359367338,1.04176095807876,0.234359789957391,1.07740297009463,0.317766487900408
"P593",3.38648676025469,1.02840897339421,24,2.12199359367338,0.940803422558324,0.240816922108981,0.485440249033141,-0.121566014360032
"P594",1.81912937462322,0.560145955077943,21,2.12199359367338,1.1153421584166,0.432649053788638,1.05240300912935,0.270171234266721
"P595",0.848164480628992,0.448384577827096,17,2.12199359367338,1.00311555363791,0.0755352140678248,0.944864838424981,-0.135983570672443
"P596",-0.25739715081477,0.426830263232319,11,2.12199359367338,1.10315956498062,0.75725093912014,1.12591150988875,0.810035943995348
"P597",1.53097712891131,0.516101348064273,20,2.12199359367338,1.20610880555973,0.768386259987583,1.40537005689338,1.0010224492321
"P598",1.28089097711618,0.485707574426576,19,2.12199359367338,1.17548088437728,0.77537431973469,1.24368538553823,0.759782057331338
"P599",2.1693158640489,0.62829604430616,22,2.12199359367338,0.902092386514428,-0.0782488000563382,0.612714422475688,-0.518100227202792
"P600",0.652374299350856,0.43725742937127,16,2.12199359367338,1.0525789227801,0.392438770183911,0.993866459640428,0.0443936729947474
"P601",1.53097712891131,0.516101348064273,20,2.12199359367338,1.04179242689656,0.239214050671781,0.909465542946746,-0.0839427688714475
"P602",1.28089097711618,0.485707574426576,19,2.12199359367338,1.1265814171262,0.588868433242247,1.34884628529596,1.011072374559
"P603",2.1693158640489,0.62829604430616,22,2.12199359367338,1.02598267699768,0.206472332411399,0.848462322721425,-0.0491695178129541
"P604",1.81912937462322,0.560145955077943,21,2.12199359367338,1.04064835918467,0.231290905332826,1.42641879323702,0.916441274922433
"P605",1.28089097711618,0.485707574426576,19,2.12199359367338,0.922092933701392,-0.255609286142137,0.773263181351146,-0.582474080806332
"P606",3.38648676025469,1.02840897339421,24,2.12199359367338,0.940803422558324,0.240816922108981,0.485440249033141,-0.121566014360032
"P607",1.28089097711618,0.485707574426576,19,2.12199359367338,0.941016745052069,-0.172505375156989,0.926571634293379,-0.09648889359286
"P608",0.282224473689825,0.425123076379847,14,2.12199359367338,0.749190320599947,-2.09611817019999,0.705387821689006,-1.92200474118917
"P609",2.1693158640489,0.62829604430616,22,2.12199359367338,0.944389114303221,0.0217323488668561,0.704103878999832,-0.324035091796513
"P610",1.53097712891131,0.516101348064273,20,2.12199359367338,1.05173247786103,0.272747277624861,1.17755239949234,0.541035746744909
"P611",1.53097712891131,0.516101348064273,20,2.12199359367338,0.954224551744119,-0.0658520240326878,0.806453157021637,-0.356915822769592
"P612",0.652374299350856,0.43725742937127,16,2.12199359367338,1.00946602174771,0.112818431767786,1.17589108516781,0.836890094706296
"P613",3.38648676025469,1.02840897339421,24,2.12199359367338,1.042297444131,0.35187365602692,1.17086276889565,0.538892508635142
"P614",0.848164480628992,0.448384577827096,17,2.12199359367338,1.04613786928919,0.320992584966981,1.12435581289522,0.554584876294083
"P615",1.81912937462322,0.560145955077943,21,2.12199359367338,0.95690818406247,-0.00626284659536083,0.82290758698836,-0.206746515961546
"P617",2.63509199577087,0.747898039266055,23,2.12199359367338,0.961618536399979,0.133791571696285,0.710922807099469,-0.126223649017088
